date,winLoss
4/8/2016,0
4/9/2016,0
4/10/2016,0
4/11/2016,0
4/12/2016,0
4/13/2016,1
4/25/2016,1
4/26/2016,1
4/27/2016,0
4/29/2016,1
4/30/2016,1
5/1/2016,0
5/9/2016,1
5/10/2016,1
5/11/2016,1
5/13/2016,0
5/14/2016,0
5/15/2016,0
5/23/2016,0
5/24/2016,1
5/25/2016,1
5/27/2016,0
5/28/2016,0
5/29/2016,0
5/30/2016,1
5/31/2016,1
6/6/2016,0
6/7/2016,1
6/8/2016,1
6/9/2016,0
6/10/2016,1
6/11/2016,0
6/12/2016,0
6/24/2016,1
6/25/2016,1
6/26/2016,0
6/28/2016,1
6/29/2016,0
6/30/2016,1
7/1/2016,1
7/2/2016,1
7/3/2016,1
7/15/2016,0
7/16/2016,1
7/17/2016,0
7/18/2016,1
7/19/2016,0
7/20/2016,1
8/1/2016,0
8/2/2016,1
8/3/2016,1
8/4/2016,0
8/5/2016,1
8/6/2016,1
8/7/2016,1
8/8/2016,1
8/9/2016,1
8/10/2016,1
8/19/2016,1
8/20/2016,1
8/21/2016,0
8/22/2016,1
8/23/2016,0
8/24/2016,0
9/2/2016,1
9/3/2016,0
9/4/2016,0
9/5/2016,1
9/6/2016,0
9/7/2016,1
9/8/2016,1
9/16/2016,0
9/17/2016,0
9/18/2016,1
9/19/2016,0
9/20/2016,0
9/21/2016,1
9/29/2016,1
9/30/2016,1
10/1/2016,0
10/2/2016,0
